"nmqm","Zentral","WL","Gebtyp.25","Haustyp.23","HZ.unvoll","Fussboden.HZ","bad.score.25","Kueche.offen","kue.score.23","Boden.Fak.23","Modern.Boden","Balkon.Terrasse","Besond.Ausst","Modern.Fenster","wfl.gekappt","bj","(weights)"
8.92,1,"gute","Wohnblock","einfacher",TRUE,0,0,0,0,"anderer",0,1,0,0,51,1924,0.0302116930555228
14.38,1,"durchschnittliche","anderer","guter",FALSE,0,2,1,0,"guter",0,1,0,0,115,1924,0.0896943777838212
27.05,1,"gute","anderer","anderer",FALSE,0,0,0,1,"guter",0,1,0,0,56,1957.5,0.0789529668967544
13.26,1,"gute","Hochhaus","anderer",FALSE,0,1,0,1,"anderer",0,1,0,0,46,1957.5,0.0600319497896272
18.23,1,"gute","anderer","ENb",FALSE,0,0,0,0,"guter",0,1,0,0,31,1957.5,0.0693503989669862
18.24,1,"durchschnittliche","anderer","sehr.einfacher",FALSE,0,2,0,0,"guter",0,0,0,0,74,1918,0.0768087341363744
20,1,"gute","anderer","anderer",FALSE,0,1,0,0,"guter",0,1,0,0,65,1993.5,0.039551822467175
10.85,1,"gute","anderer","ENb",FALSE,0,1,0,0,"guter",0,0,0,0,65,1957.5,0.0741973723043683
15.28,1,"gute","anderer","anderer",FALSE,0,0,0,0,"guter",0,0,0,0,72,2003.5,0.0884981406602644
13.46,1,"gute","anderer","guter",FALSE,0,0,0,0,"guter",0,1,0,0,145,1918,0.116711347443717
19.17,1,"gute","anderer","anderer",FALSE,0,1,1,2,"guter",0,0,0,0,41,1957.5,0.0655127119506684
13.43,1,"durchschnittliche","Wohnblock","einfacher",FALSE,0,1,0,0,"guter",0,0,0,0,150,1918,0.127008496582527
17.22,1,"gute","anderer","anderer",FALSE,0,1,0,1,"guter",0,1,0,0,55,1957.5,0.0352235859472251
12.05,1,"gute","Hochhaus","anderer",FALSE,0,0,0,0,"einfacher",0,1,0,0,48,1957.5,0.0785587147493016
13.4,1,"gute","anderer","anderer",FALSE,0,1,0,0,"guter",0,0,0,0,73,2003.5,0.0797873641245458
15.91,1,"gute","Wohnblock","sehr.einfacher",FALSE,0,2,0,0,"guter",1,1,0,0,110,1918,0.0533755247225849
15.36,1,"gute","anderer","anderer",FALSE,0,0,0,2,"einfacher",0,1,0,0,83,1983,0.0996151451320359
13.32,1,"gute","anderer","anderer",FALSE,0,1,0,3,"guter",0,1,0,0,74,1993.5,0.0828833818438105
16.65,1,"gute","anderer","sehr.einfacher",FALSE,0,1,0,2,"guter",0,0,0,0,60,1918,0.0673626467707683
14.77,1,"gute","anderer","guter",FALSE,0,1,0,0,"guter",0,0,0,0,70,1924,0.0334909218373042
11,1,"gute","anderer","anderer",FALSE,0,0,0,3,"guter",0,0,0,0,50,2003.5,0.0394774960431221
14.65,1,"gute","anderer","einfacher",FALSE,0,0,0,0,"guter",0,0,0,0,45,1918,0.0694835417925799
39.29,1,"gute","anderer","guter",FALSE,1,2,1,3,"guter",1,1,1,0,28,1918,0.0256632913724408
27.43,1,"gute","anderer","anderer",FALSE,0,0,0,1,"guter",0,0,0,0,20,1972,0.0673960095739438
16.24,1,"gute","anderer","anderer",FALSE,0,1,0,0,"guter",0,1,0,0,51,1972,0.0709938819655579
9.97,1,"gute","Hochhaus","anderer",FALSE,0,2,0,0,"guter",0,1,0,0,71,1972,0.070634714803897
25.3,1,"gute","anderer","anderer",FALSE,0,3,0,2,"guter",1,1,0,0,83,1957.5,0.0446670664030048
16.96,1,"gute","anderer","guter",FALSE,0,4,1,3,"guter",0,1,0,0,112,1918,0.0636472175903413
21.76,1,"gute","anderer","anderer",FALSE,0,0,0,1,"guter",0,0,0,0,20,1957.5,0.0655037733539707
10.19,0,"durchschnittliche","Wohnblock","einfacher",FALSE,0,2,0,0,"guter",0,0,0,0,70,1924,0.100610728167507
19.26,0,"gute","anderer","anderer",FALSE,0,1,0,0,"guter",0,0,0,0,135,1993.5,0.202882164547662
10.34,0,"durchschnittliche","anderer","ENb",FALSE,0,0,0,0,"guter",0,1,0,0,58,1957.5,0.133602032501283
10.5,0,"gute","anderer","anderer",FALSE,0,1,0,0,"guter",0,0,0,0,80,1957.5,0.143074960628389
18.97,0,"durchschnittliche","anderer","sehr.einfacher",FALSE,0,3,0,3,"guter",0,0,0,0,87,1918,0.0521958478295633
10.48,0,"durchschnittliche","anderer","anderer",FALSE,0,1,1,0,"anderer",0,1,0,0,62,1972,0.112390997129001
20.6,0,"durchschnittliche","anderer","guter",FALSE,0,0,0,0,"guter",0,0,0,0,40,1918,0.0566927377942874
9.75,0,"durchschnittliche","anderer","anderer",FALSE,0,2,1,0,"einfacher",0,0,0,0,65,2003.5,0.119247609162396
8.08,0,"durchschnittliche","Wohnblock","guter",FALSE,0,1,0,0,"guter",0,0,0,0,92,1924,0.125731875184396
12.92,0,"durchschnittliche","anderer","ENb",FALSE,0,1,0,0,"guter",0,1,0,0,64,1957.5,0.123616265262431
6.34,0,"durchschnittliche","anderer","einfacher",FALSE,0,1,0,0,"einfacher",0,0,0,0,57,1924,0.108758208100449
16.63,0,"gute","anderer","guter",FALSE,0,2,0,0,"guter",1,1,0,0,85,1918,0.083642640716063
24.38,0,"durchschnittliche","Hochhaus","ENb",FALSE,0,2,0,0,"guter",1,1,0,0,32,1972,0.0658669022032064
8.56,0,"durchschnittliche","anderer","einfacher",FALSE,0,0,0,0,"guter",1,0,0,0,97,1939,0.0476291575090307
9.35,0,"durchschnittliche","Wohnblock","sehr.einfacher",FALSE,0,1,0,0,"guter",0,1,0,0,68,1939,0.107838429835713
14.15,0,"gute","anderer","anderer",FALSE,0,2,0,0,"guter",0,1,1,0,88,1993.5,0.0713028357801607
16.51,0,"durchschnittliche","anderer","anderer",FALSE,0,3,1,0,"guter",0,0,0,0,109,2013.5,0.111412365208877
13.27,0,"durchschnittliche","anderer","ENb",FALSE,0,0,0,2,"guter",0,0,0,0,60,1957.5,0.134995127844652
12.02,0,"durchschnittliche","anderer","anderer",FALSE,0,2,0,0,"guter",0,1,0,0,111,1983,0.149614944558412
14.89,0,"durchschnittliche","anderer","anderer",FALSE,0,0,0,0,"guter",0,1,0,0,39,1957.5,0.121063077341596
13.89,0,"durchschnittliche","anderer","ENb",FALSE,0,1,0,0,"guter",0,1,0,0,72,1972,0.132575206221179
9.91,0,"durchschnittliche","anderer","sehr.einfacher",FALSE,0,0,0,0,"guter",0,0,0,0,90,1924,0.138737330199044
19.52,0,"durchschnittliche","anderer","anderer",FALSE,0,0,0,0,"guter",1,0,0,0,33,1993.5,0.0852834770954761
5.6,0,"durchschnittliche","Wohnblock","einfacher",FALSE,0,2,0,0,"guter",0,0,0,0,83,1924,0.107627543738599
20.78,0,"durchschnittliche","anderer","anderer",FALSE,0,1,1,0,"guter",0,0,1,0,64,2020,0.0876648916435547
10.42,0,"durchschnittliche","anderer","anderer",FALSE,0,1,0,0,"guter",0,0,0,0,64,1957.5,0.123616265262431
12.17,0,"durchschnittliche","Wohnblock","einfacher",FALSE,0,1,0,0,"guter",0,0,0,0,103,1924,0.133112753219491
19.79,0,"durchschnittliche","anderer","anderer",FALSE,0,2,1,0,"guter",0,0,1,0,70,2013.5,0.101472709259125
12.76,0,"durchschnittliche","anderer","sehr.einfacher",FALSE,0,0,0,0,"guter",0,0,1,0,58,1918,0.124481820629372
15.23,0,"durchschnittliche","anderer","anderer",FALSE,0,2,0,0,"anderer",0,1,0,0,65,1983,0.105236202803328
13.04,0,"durchschnittliche","anderer","anderer",FALSE,0,2,0,0,"guter",0,1,0,0,69,1993.5,0.121309040526638
19.03,0,"durchschnittliche","anderer","anderer",FALSE,0,0,0,3,"guter",0,0,0,0,72,2003.5,0.148208684589653
11.06,0,"durchschnittliche","anderer","einfacher",FALSE,0,3,0,3,"guter",0,1,0,0,85,1924,0.0487691844588527
12.25,0,"durchschnittliche","anderer","anderer",FALSE,0,1,0,0,"anderer",0,1,1,0,53,1957.5,0.10425353161524
19.08,0,"durchschnittliche","anderer","anderer",FALSE,0,2,0,2,"guter",0,1,0,0,59,1983,0.114250338030103
11.27,0,"durchschnittliche","anderer","ENb",FALSE,0,1,0,1,"guter",0,0,0,0,59,1957.5,0.120451795352468
18.85,0,"durchschnittliche","anderer","anderer",FALSE,0,1,0,0,"guter",0,1,0,0,26,1972,0.104433354797193
25.45,1,"durchschnittliche","Hochhaus","anderer",FALSE,0,1,0,0,"guter",0,1,0,0,55,1983,0.0880786502717494
15.04,1,"gute","anderer","ENb",FALSE,0,0,0,0,"guter",0,0,0,0,90,1957.5,0.0941774787005828
15.18,1,"durchschnittliche","anderer","anderer",FALSE,0,0,0,2,"guter",0,1,0,0,56,1993.5,0.099514642018708
18,1,"durchschnittliche","anderer","anderer",FALSE,0,0,0,0,"guter",0,0,0,0,25,1957.5,0.0794770535597241
18.42,1,"durchschnittliche","Hochhaus","anderer",FALSE,0,0,1,1,"guter",0,0,0,0,38,1993.5,0.0453218754938494
15.14,1,"durchschnittliche","anderer","anderer",FALSE,0,0,0,0,"guter",0,1,0,0,37,1993.5,0.0901747593092798
16,1,"durchschnittliche","anderer","anderer",FALSE,0,2,0,3,"guter",0,1,0,0,50,1983,0.0769759689109561
30.68,1,"durchschnittliche","anderer","anderer",FALSE,0,3,1,0,"guter",1,1,0,1,65,1924,0.0423120254613302
9.79,1,"durchschnittliche","anderer","ENb",FALSE,0,0,0,0,"guter",0,0,0,0,66,1957.5,0.0983113799268299
14.08,1,"durchschnittliche","anderer","guter",FALSE,1,2,1,3,"guter",0,1,0,0,71,1918,0.0278160324713054
7.2,1,"durchschnittliche","anderer","anderer",FALSE,0,0,0,3,"guter",0,0,0,0,100,2003.5,0.120978027150006
8.77,1,"durchschnittliche","Wohnblock","ENb",FALSE,0,0,0,1,"guter",0,1,0,0,58,1957.5,0.0943157274683507
5.74,1,"durchschnittliche","anderer","ENb",FALSE,0,0,0,0,"ohne",0,0,0,0,68,1957.5,0.15862981214166
17.02,1,"durchschnittliche","anderer","anderer",FALSE,0,1,0,1,"guter",1,0,0,1,47,1924,0.0239547799764453
0.85,1,"durchschnittliche","Wohnblock","einfacher",FALSE,0,1,0,0,"ohne",0,0,0,0,107,1918,0.162278885667858
11.46,1,"durchschnittliche","anderer","guter",FALSE,0,2,0,2,"guter",0,1,0,0,103,1918,0.0892739000086673
11.47,1,"durchschnittliche","Wohnblock","guter",FALSE,0,0,0,0,"guter",0,1,0,0,117,1918,0.119332962254422
16.67,1,"durchschnittliche","Wohnblock","einfacher",FALSE,0,0,0,0,"guter",0,1,0,1,72,1918,0.0472477011159617
16.83,1,"durchschnittliche","anderer","einfacher",FALSE,0,0,0,2,"guter",0,0,0,0,50,1918,0.0843055422378823
13.03,1,"durchschnittliche","anderer","einfacher",FALSE,0,2,0,0,"guter",0,0,0,0,66,1918,0.0736871967666868
7.83,1,"durchschnittliche","Wohnblock","sehr.einfacher",FALSE,0,1,0,0,"einfacher",0,1,0,0,58,1924,0.0771765996571869
12.2,1,"durchschnittliche","anderer","einfacher",FALSE,0,0,0,0,"anderer",0,1,0,0,90,1918,0.0926282390141086
18.46,1,"durchschnittliche","anderer","einfacher",FALSE,0,1,0,2,"guter",0,1,0,0,56,1918,0.0390022421090021
17.57,1,"durchschnittliche","anderer","sehr.einfacher",FALSE,0,2,1,0,"guter",0,0,0,1,37,1918,0.063396497478553
12.47,1,"durchschnittliche","anderer","anderer",FALSE,0,0,0,0,"guter",0,0,0,0,59,2003.5,0.0489027792903938
1.72,1,"durchschnittliche","Wohnblock","sehr.einfacher",FALSE,0,1,0,0,"guter",0,1,0,0,70,1918,0.0838790990195935
19.35,1,"durchschnittliche","anderer","anderer",FALSE,0,1,1,0,"guter",0,1,0,0,31,1993.5,0.0783998411589924
18.17,1,"durchschnittliche","anderer","einfacher",FALSE,0,0,0,0,"guter",0,0,0,0,63,1918,0.0450930304901315
15.37,1,"durchschnittliche","anderer","anderer",FALSE,0,0,0,3,"guter",0,1,0,0,67,1993.5,0.105357180567316
19.57,1,"durchschnittliche","anderer","einfacher",FALSE,0,2,1,0,"guter",0,0,0,0,47,1918,0.0333859230261868
20,1,"durchschnittliche","anderer","anderer",FALSE,0,0,0,3,"guter",0,0,0,0,80,2003.5,0.109059284893162
16.75,0,"durchschnittliche","anderer","anderer",FALSE,0,0,0,3,"guter",0,1,0,0,40,1993.5,0.129739592633634
15.22,0,"gute","Wohnblock","anderer",FALSE,0,1,1,0,"ohne",0,1,0,0,40,1957.5,0.185669161948648
13.27,0,"durchschnittliche","anderer","ENb",FALSE,0,1,0,0,"guter",0,1,0,0,73,1957.5,0.129522950643994
28.36,0,"gute","anderer","anderer",FALSE,0,1,1,0,"guter",0,0,0,0,55,2020,0.0445629984865119
17.14,0,"durchschnittliche","anderer","anderer",FALSE,0,0,0,1,"guter",0,1,0,0,62,1957.5,0.136402725826021
13.49,0,"gute","anderer","ENb",FALSE,0,0,0,0,"ohne",0,1,0,0,43,1957.5,0.210257042989479
11.8,0,"durchschnittliche","Wohnblock","anderer",FALSE,0,0,0,1,"guter",0,1,1,0,97,1993.5,0.174365230619561
14.29,0,"gute","anderer","anderer",FALSE,0,0,0,2,"guter",0,1,0,0,56,1983,0.148955223754172
12.1,0,"gute","anderer","anderer",FALSE,0,0,0,0,"guter",0,1,0,0,80,1993.5,0.0850342569916272
11.72,0,"durchschnittliche","anderer","anderer",FALSE,0,1,0,2,"guter",0,1,0,0,70,1957.5,0.0637616931772127
12.84,0,"durchschnittliche","anderer","anderer",FALSE,0,1,0,2,"guter",0,0,1,0,58,2003.5,0.123619689502064
17.1,1,"durchschnittliche","Wohnblock","einfacher",FALSE,0,1,0,0,"guter",0,0,0,0,62,1918,0.0804701216207895
13.75,1,"durchschnittliche","anderer","guter",FALSE,0,1,0,0,"guter",0,0,0,0,67,1918,0.0825841540712331
15.7,1,"durchschnittliche","anderer","ENb",FALSE,0,2,0,0,"guter",0,1,0,0,80,1957.5,0.0850415422584424
8.49,1,"durchschnittliche","anderer","ENb",FALSE,0,0,0,0,"guter",0,0,0,0,83,1957.5,0.107372320446932
13.45,1,"durchschnittliche","anderer","guter",FALSE,0,1,0,0,"guter",0,0,0,0,82,1918,0.0446324479390646
6.19,1,"durchschnittliche","Wohnblock","ENb",FALSE,0,1,0,0,"einfacher",0,0,0,0,62,1957.5,0.0895754207988038
20.95,1,"durchschnittliche","anderer","anderer",FALSE,0,3,1,2,"guter",0,0,1,0,63,2013.5,0.0619585646818592
13.07,1,"durchschnittliche","anderer","anderer",FALSE,0,1,1,3,"guter",0,1,0,0,88,1983,0.104519535557247
13.86,1,"durchschnittliche","Hochhaus","ENb",FALSE,0,0,0,0,"guter",0,1,0,0,80,1957.5,0.0528573949277749
10.56,0,"durchschnittliche","anderer","anderer",FALSE,0,2,0,0,"guter",0,0,0,0,45,1983,0.106247933595941
15.48,0,"durchschnittliche","anderer","anderer",FALSE,0,1,0,3,"guter",0,0,0,0,31,2003.5,0.107464012835284
21.41,0,"durchschnittliche","anderer","anderer",FALSE,0,0,0,1,"guter",0,1,0,0,41,1957.5,0.122325611598481
16.67,0,"durchschnittliche","anderer","ENb",FALSE,0,1,0,0,"guter",0,1,0,0,69,1972,0.130528508048296
24.56,0,"durchschnittliche","anderer","anderer",FALSE,0,1,0,0,"guter",0,0,0,0,34,2013.5,0.093865648200576
12.89,0,"durchschnittliche","anderer","ENb",FALSE,0,0,0,0,"ohne",0,1,0,0,60,1957.5,0.215573004210458
14.42,0,"durchschnittliche","anderer","sehr.einfacher",FALSE,0,0,0,0,"guter",0,0,0,0,66,1924,0.122500963715462
15.46,0,"durchschnittliche","anderer","ENb",FALSE,0,3,0,0,"guter",0,1,0,0,49,1957.5,0.0919988888903491
23.05,0,"durchschnittliche","anderer","anderer",FALSE,0,1,0,0,"guter",0,1,0,0,36,1972,0.109993907758967
11.27,0,"durchschnittliche","Wohnblock","sehr.einfacher",FALSE,0,2,0,0,"guter",0,1,0,0,60,1924,0.0955257020932205
7.97,0,"durchschnittliche","Wohnblock","einfacher",FALSE,0,0,0,0,"guter",0,1,0,0,75,1918,0.0679776956634517
15.67,0,"durchschnittliche","anderer","anderer",FALSE,0,1,0,0,"guter",0,1,0,0,69,1983,0.134163394109909
13.25,0,"durchschnittliche","anderer","ENb",FALSE,0,1,1,0,"einfacher",0,1,0,0,44,1957.5,0.115576773860939
13.57,0,"durchschnittliche","anderer","anderer",FALSE,0,1,0,0,"guter",0,1,0,0,70,1972,0.131207210326664
10.14,0,"durchschnittliche","Wohnblock","sehr.einfacher",FALSE,0,2,0,0,"guter",0,1,0,0,83,1924,0.107627543738599
3.89,0,"durchschnittliche","anderer","guter",FALSE,0,1,0,0,"einfacher",0,1,0,0,118,1918,0.158065234802903
14.08,0,"durchschnittliche","Hochhaus","anderer",FALSE,0,0,0,0,"guter",0,1,0,0,71,1957.5,0.142920478182439
3.57,0,"durchschnittliche","Wohnblock","einfacher",FALSE,0,1,0,0,"einfacher",0,1,0,0,84,1924,0.125105093950818
13.39,0,"durchschnittliche","anderer","anderer",FALSE,0,1,0,0,"guter",0,1,0,0,73,1957.5,0.129522950643994
15.36,0,"durchschnittliche","Wohnblock","sehr.einfacher",FALSE,0,1,0,0,"guter",1,1,0,1,58,1924,0.0359252758244909
13.25,0,"durchschnittliche","Wohnblock","anderer",FALSE,0,0,0,0,"guter",1,1,0,0,65,1957.5,0.0944371624529008
18.6,0,"durchschnittliche","anderer","anderer",FALSE,0,1,0,2,"guter",0,1,0,0,43,1993.5,0.118189441921703
17.5,0,"durchschnittliche","Wohnblock","anderer",FALSE,0,2,0,0,"guter",0,1,0,0,78,1983,0.0630408676257501
14.61,0,"durchschnittliche","anderer","anderer",FALSE,0,0,0,0,"einfacher",1,1,0,0,31,1993.5,0.0875399093742406
13.13,0,"durchschnittliche","Wohnblock","ENb",FALSE,0,1,0,0,"guter",0,1,0,0,56,1972,0.0610089455349533
20,0,"durchschnittliche","anderer","anderer",FALSE,0,0,1,2,"guter",1,1,1,0,80,1972,0.105025594471623
16.55,0,"durchschnittliche","anderer","anderer",FALSE,0,0,0,0,"einfacher",0,1,0,0,30,1972,0.123296416248747
14.86,0,"durchschnittliche","Wohnblock","ENb",FALSE,0,0,0,0,"guter",0,0,0,0,36,1972,0.122636837636844
13.83,0,"gute","Hochhaus","anderer",FALSE,0,0,0,0,"guter",0,1,0,0,47,1972,0.138309878881373
16.86,0,"gute","anderer","anderer",FALSE,0,1,0,1,"anderer",0,1,0,0,70,1957.5,0.121292516879064
6.6,0,"durchschnittliche","Wohnblock","ENb",FALSE,0,1,0,0,"guter",0,1,0,0,70,1957.5,0.127523386354425
13.42,0,"durchschnittliche","Wohnblock","anderer",FALSE,0,0,0,0,"guter",0,1,0,0,73,1957.5,0.144410589568107
14.29,0,"durchschnittliche","Hochhaus","anderer",FALSE,0,1,0,2,"einfacher",0,1,0,0,63,1972,0.0656157537713698
16.96,0,"gute","anderer","anderer",FALSE,0,1,1,2,"guter",0,1,0,0,56,1983,0.13359906743804
18.17,0,"durchschnittliche","anderer","ENb",FALSE,0,1,1,0,"guter",1,1,0,0,36,1972,0.0749775452899415
16.67,0,"durchschnittliche","anderer","anderer",FALSE,0,0,0,3,"guter",0,1,0,0,75,1972,0.0750656824390571
14.42,0,"gute","anderer","anderer",FALSE,0,0,0,0,"guter",0,1,0,0,56,1993.5,0.150164467678851
17.86,0,"gute","anderer","anderer",FALSE,0,4,0,2,"guter",0,0,1,0,98,2013.5,0.100544393552293
12.51,0,"durchschnittliche","Wohnblock","anderer",FALSE,0,0,0,0,"guter",0,1,0,0,65,1957.5,0.138541645978059
20.56,0,"durchschnittliche","anderer","anderer",FALSE,0,0,0,0,"guter",0,1,0,0,63,1972,0.141072825171938
15.98,0,"durchschnittliche","Wohnblock","anderer",FALSE,0,0,0,0,"guter",0,0,0,0,49,2013.5,0.113123086904147
11.92,0,"gute","anderer","anderer",FALSE,0,1,0,0,"guter",0,1,0,0,93,1983,0.161859648344572
12.71,0,"durchschnittliche","Wohnblock","anderer",FALSE,0,0,0,0,"guter",0,1,0,0,72,1972,0.147813677787008
21.27,0,"durchschnittliche","anderer","anderer",FALSE,0,0,0,0,"guter",0,1,0,0,37,1983,0.126707550546908
11.94,0,"durchschnittliche","anderer","anderer",FALSE,0,0,0,0,"guter",1,1,0,0,54,1993.5,0.0950984282606583
14.21,0,"durchschnittliche","anderer","anderer",FALSE,0,1,0,0,"guter",0,0,0,0,90,1972,0.145546618309521
14.22,0,"durchschnittliche","Wohnblock","anderer",FALSE,0,0,0,0,"guter",0,1,0,0,45,1972,0.128498025030849
11.82,0,"durchschnittliche","Hochhaus","anderer",FALSE,1,1,0,1,"guter",0,1,0,0,33,1972,0.0796675237058817
21.27,0,"durchschnittliche","anderer","anderer",FALSE,0,1,0,1,"guter",0,1,0,0,63,1957.5,0.122976799765699
11.94,0,"durchschnittliche","Wohnblock","anderer",FALSE,0,0,0,0,"guter",0,1,0,0,72,1957.5,0.0718318021318011
12.86,0,"durchschnittliche","anderer","anderer",FALSE,1,0,0,0,"anderer",0,0,0,0,35,1983,0.0823684794459437
15.05,0,"durchschnittliche","anderer","anderer",FALSE,0,1,0,0,"guter",0,1,0,0,69,1957.5,0.126863739581596
16.76,0,"durchschnittliche","anderer","anderer",FALSE,0,1,0,0,"guter",0,1,0,0,71,1972,0.131889436892451
19.44,0,"durchschnittliche","anderer","anderer",FALSE,0,2,0,2,"guter",0,0,0,0,98,1957.5,0.0661255818063238
16.17,0,"durchschnittliche","anderer","anderer",FALSE,0,0,1,0,"guter",0,1,0,0,47,1983,0.1334536984737
18.57,0,"durchschnittliche","Wohnblock","anderer",FALSE,0,0,0,0,"guter",0,1,0,0,70,1972,0.146288441582371
13.12,0,"durchschnittliche","Hochhaus","anderer",FALSE,1,0,0,0,"guter",0,1,0,0,90,1972,0.119378427440899
16.35,0,"durchschnittliche","anderer","ENb",FALSE,0,0,0,0,"guter",0,1,0,0,52,1957.5,0.129508278492348
18.09,0,"durchschnittliche","anderer","anderer",FALSE,0,0,0,0,"guter",0,0,0,0,34,1972,0.12137105568406
14.12,0,"durchschnittliche","anderer","anderer",FALSE,0,0,0,0,"guter",0,0,0,0,34,2013.5,0.104654762182614
10.35,0,"durchschnittliche","anderer","ENb",FALSE,0,0,0,0,"anderer",0,0,0,0,59,1957.5,0.0599554290448466
14.05,0,"durchschnittliche","anderer","ENb",FALSE,0,0,0,0,"guter",0,1,0,0,37,1957.5,0.119813558700194
15.09,0,"durchschnittliche","anderer","anderer",FALSE,0,1,0,0,"guter",0,0,0,0,35,1972,0.109424792100831
14.56,0,"durchschnittliche","anderer","anderer",FALSE,0,1,0,0,"guter",0,0,0,0,45,1993.5,0.119421974242535
17.57,0,"durchschnittliche","anderer","anderer",FALSE,0,1,0,0,"guter",0,0,0,0,74,2013.5,0.11550764511755
12.57,0,"durchschnittliche","Hochhaus","anderer",FALSE,0,0,0,1,"guter",0,1,0,0,56,1972,0.136042882745115
18.52,0,"durchschnittliche","anderer","anderer",FALSE,0,0,1,1,"guter",0,1,0,0,27,1957.5,0.113756610789202
13.52,0,"durchschnittliche","Wohnblock","anderer",FALSE,0,0,0,0,"anderer",0,1,0,0,91,1972,0.0728231635536102
12.61,0,"durchschnittliche","anderer","anderer",FALSE,0,0,0,0,"ohne",0,0,0,0,62,1983,0.230354052198429
20.92,0,"durchschnittliche","anderer","anderer",FALSE,0,4,0,0,"guter",0,0,1,0,98,2022.5,0.0681814335945383
7.97,0,"durchschnittliche","Wohnblock","sehr.einfacher",FALSE,0,0,0,0,"anderer",0,0,0,0,34,1924,0.0926503262781397
21.82,0,"durchschnittliche","anderer","anderer",FALSE,0,1,0,0,"einfacher",1,0,0,0,55,2003.5,0.0860477693342466
26.71,0,"durchschnittliche","anderer","anderer",FALSE,0,1,1,0,"guter",0,1,0,0,45,1983,0.0592301466832527
16.59,0,"durchschnittliche","Wohnblock","anderer",FALSE,0,1,1,0,"guter",1,0,0,0,63,2013.5,0.0743699525155118
18.44,0,"durchschnittliche","anderer","anderer",FALSE,0,2,1,2,"guter",0,0,0,0,90,2013.5,0.112562485297878
13.97,0,"durchschnittliche","anderer","anderer",FALSE,0,0,0,0,"guter",0,1,0,0,58,1983,0.141289403886962
11.33,0,"durchschnittliche","anderer","anderer",FALSE,0,0,0,0,"einfacher",1,1,0,0,75,1983,0.0545481155597284
13.11,0,"gute","anderer","anderer",FALSE,0,0,0,0,"guter",0,1,0,0,61,1983,0.152868624671007
15.59,0,"durchschnittliche","anderer","anderer",FALSE,1,1,0,2,"guter",0,1,0,0,93,1983,0.111778625710755
17.07,0,"durchschnittliche","anderer","anderer",FALSE,0,1,0,1,"guter",0,1,0,0,65,1993.5,0.132475632533046
13.09,0,"durchschnittliche","anderer","anderer",FALSE,0,0,0,0,"guter",0,1,0,0,63,1993.5,0.146178489224891
19.3,0,"durchschnittliche","anderer","anderer",FALSE,0,1,1,0,"guter",0,0,1,0,81,2022.5,0.0865238502133113
14.53,0,"durchschnittliche","anderer","ENb",FALSE,0,2,0,0,"guter",1,1,0,0,49,1972,0.0359695785631402
13.09,0,"gute","anderer","einfacher",FALSE,0,2,0,0,"ohne",0,0,0,0,94,1924,0.193831783786815
12.31,0,"durchschnittliche","anderer","anderer",FALSE,0,1,0,0,"guter",0,1,1,0,78,1972,0.136765269710712
16.19,0,"durchschnittliche","Wohnblock","anderer",FALSE,0,3,1,0,"guter",0,0,0,0,77,2013.5,0.0471881388123053
12.59,0,"durchschnittliche","anderer","anderer",FALSE,0,0,0,0,"anderer",0,1,0,0,54,1983,0.123564077691344
6.79,0,"durchschnittliche","Wohnblock","ENb",FALSE,0,0,0,0,"ohne",0,1,0,0,84,1957.5,0.244146077845988
13.91,0,"durchschnittliche","anderer","anderer",FALSE,0,1,1,2,"guter",0,1,0,0,66,1972,0.0642566819718349
15.41,0,"durchschnittliche","anderer","anderer",FALSE,0,1,0,2,"guter",0,1,0,0,97,1972,0.150927184899549
16.56,0,"durchschnittliche","anderer","anderer",FALSE,0,0,0,1,"anderer",0,1,1,0,64,1972,0.0633080185527777
15.53,0,"durchschnittliche","anderer","anderer",FALSE,0,1,0,3,"guter",0,1,1,0,47,1972,0.116452720817829
16.71,0,"durchschnittliche","anderer","anderer",FALSE,0,3,0,3,"guter",0,0,0,0,73,2013.5,0.0924387016622588
29.33,0,"durchschnittliche","anderer","anderer",FALSE,0,1,1,3,"guter",0,0,1,0,30,2022.5,0.066413208352323
11.28,0,"durchschnittliche","anderer","anderer",FALSE,0,0,0,0,"guter",0,1,0,0,48,1972,0.0652566356546106
18.09,0,"durchschnittliche","anderer","anderer",FALSE,0,4,1,0,"guter",0,0,1,0,115,2013.5,0.103084770492176
11.88,0,"durchschnittliche","anderer","anderer",FALSE,0,0,1,0,"guter",0,1,0,0,56,1983,0.139831330078696
11.75,0,"durchschnittliche","anderer","anderer",FALSE,0,0,0,1,"guter",0,1,0,0,40,1957.5,0.121692709169646
23.18,0,"durchschnittliche","anderer","ENb",FALSE,0,2,0,0,"guter",0,1,0,0,55,1972,0.108872607126223
7.34,0,"durchschnittliche","anderer","ENb",FALSE,0,1,0,0,"guter",0,0,0,0,47,1957.5,0.113183149553314
13.95,0,"durchschnittliche","anderer","anderer",FALSE,0,0,0,0,"guter",0,1,0,0,35,1972,0.122002306634305
15.09,0,"durchschnittliche","anderer","anderer",FALSE,0,2,0,3,"guter",1,1,0,0,53,1993.5,0.0761055097440394
13.26,0,"durchschnittliche","anderer","anderer",FALSE,0,2,0,2,"guter",0,0,0,0,82,2013.5,0.107988175032395
24.55,0,"durchschnittliche","anderer","anderer",FALSE,0,2,0,0,"guter",0,1,0,0,55,1983,0.055952215788156
